										Kaede_Unfed#15_Retrograde_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
6A	2	b	506.456064	513.709992	508.434408	7.25392800000003	-0.34128153519855076	509.753304	3.626964000000015	-1.9837826367593454	
6A	4	a	515.688336	517.66668	516.347784	1.9783439999999928	0.044920550247878666	516.347784	0.9891719999999964	0.05640758752625352	
6A	2	b	518.326128	547.34184	522.282816	29.015712000000008	-2.459058564691653	532.833984	14.507856000000004	-54.85141486542901	
6A	2	b	548.001288	569.763072	561.190248	21.76178399999992	-1.3069549676889718	558.552456	10.88089199999996	-24.015329013213204	
6A	2	b	570.42252	593.5032	580.973688	23.08068000000003	-1.8952280722427215	581.633136	11.540340000000015	-41.76170481750885	
6A	2	b	594.162648	600.09768	600.09768	5.935031999999978	-2.382547106750426	596.80044	2.967515999999989	-9.244413359033352	
7A	4	a	0.0	3.956688	0.0	3.956688	0.09673006381185889	1.978344	1.978344	0.2304874004886397	
7A	2	b	4.616136	7.913376	5.935032	3.2972400000000004	-0.09177408225356753	5.935032	1.6486200000000002	-0.2615811247561677	
7A	4	a	8.572824	11.210616	8.572824	2.6377919999999992	0.0467602639998832	9.89172	1.3188959999999996	0.03191552768128547	
7A	2	b	11.870064	25.059024	19.78344	13.188960000000002	-0.7664110579791723	18.464544	6.594480000000001	-7.443672896089742	
7A	2	b	25.718472	56.712528	42.204672	30.994056	-1.2746855010952496	40.885776	15.497028	-36.56659285467423	
7A	2	b	57.371976	83.090448	72.53928	25.718472	-0.8329701906660878	69.901488	12.859236	-16.32065903658418	
7A	2	b	83.749896	118.041192	92.32272	34.29129599999999	-1.8708838503270924	100.895544	17.145647999999994	-53.88736806382837	
7A	2	b	118.70064	136.505736	126.614016	17.805096000000006	-0.47802414596213083	127.273464	8.902548000000003	-6.468036285992676	
7A	4	a	137.165184	154.310832	141.78132	17.145647999999994	0.4901536708876719	145.738008	8.572823999999997	7.935870471875118	
7A	2	b	154.97028	209.704464	200.472192	54.734184	-1.2396737988408475	182.007648	27.367092	-35.639467956811515	
7A	2	b	210.363912	273.011472	227.50956	62.64756000000003	-2.218407968562768	241.357968	31.323780000000014	-151.0168350902533	
7A	2	b	273.67092	275.649264	274.330368	1.9783439999999928	-0.056375442187425406	274.330368	0.9891719999999964	-0.09038402837300819	
7A	4	a	276.308712	280.2654	276.96816	3.9566879999999855	0.27022246159750907	278.287056	1.9783439999999928	1.0760624566638373	
7A	2	b	280.924848	294.113808	286.200432	13.188960000000009	-1.3062017882512098	287.519328	6.594480000000004	-16.481235347248088	
7A	2	b	296.092152	315.216144	301.367736	19.123991999999987	-0.6819772172363265	305.324424	9.561995999999994	-7.556799972532031	
7A	2	b	315.875592	335.659032	328.405104	19.78344000000004	-0.6027009599226583	325.767312	9.89172000000002	-11.348367106469599	
7A	2	b	336.31848	370.609776	345.550752	34.29129599999999	-1.1182081037125409	353.464128	17.145647999999994	-30.339197272134307	
7A	2	b	371.269224	373.247568	371.928672	1.9783439999999928	-0.08434078262891553	371.928672	0.9891719999999964	-0.1106779969900411	
7A	2	b	373.907016	383.798736	376.544808	9.89172000000002	-0.2708746654410801	378.523152	4.94586000000001	-1.7713598687284873	
7A	4	a	385.77708	388.414872	386.436528	2.6377919999999904	0.12810538551261086	387.095976	1.3188959999999952	0.1860608573741276	
7A	2	b	389.07432	392.37156	390.393216	3.297239999999988	-0.08390074598951447	390.393216	1.648619999999994	-0.22988619610266037	
7A	4	a	393.031008	395.6688	393.031008	2.6377919999999904	0.04919872426707883	394.349904	1.3188959999999952	0.05494416516220557	
7A	2	b	396.328248	425.34396	408.198312	29.015712000000008	-0.8613000916262692	410.836104	14.507856000000004	-19.965982857568005	
7A	2	b	427.322304	429.960096	427.322304	2.637792000000047	-0.0905882790588235	428.6412	1.3188960000000236	-0.09977895491718058	
7A	4	a	430.619544	433.257336	431.278992	2.6377919999999904	0.01576610405162615	431.93844	1.3188959999999952	0.03267536005011573	
7A	2	b	433.916784	437.214024	435.23568	3.297239999999988	-0.09025874886013785	435.23568	1.648619999999994	-0.2625087070567531	
7A	2	b	437.873472	445.786848	443.149056	7.913376000000028	-0.13373701297114948	441.83016	3.956688000000014	-0.8607737357322582	
7A	2	b	446.446296	451.72188	449.084088	5.275583999999981	-0.20541273731568754	449.084088	2.6377919999999904	-0.8104995062946347	
7A	2	b	452.381328	462.932496	455.678568	10.551168000000018	-0.24286080593620607	457.656912	5.275584000000009	-2.1730935440633026	
7A	2	b	463.591944	522.282816	510.412752	58.69087200000001	-1.1701829167056212	492.607656	29.345436000000007	-54.155071029017904	
7A	2	b	524.26116	546.022944	527.5584	21.761784000000034	-1.797670809792522	534.812328	10.880892000000017	-31.285038528641017	
7A	2	b	546.682392	560.5308	550.63908	13.84840799999995	-0.3743959075974006	553.276872	6.924203999999975	-3.172804955273381	
7A	2	b	561.190248	571.741416	569.103624	10.551167999999961	-0.2009541334327034	566.465832	5.275583999999981	-1.7877454429549764	
7A	2	b	572.400864	596.80044	588.887064	24.399576000000025	-2.4810306418453845	584.270928	12.199788000000012	-53.64730762170224	
7A	2	b	598.778784	600.09768	600.09768	1.3188959999999952	-0.350551795013498	599.438232	0.6594479999999976	-0.05172386765332515	
