										AB_Fed#6_Cloaca_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
19A	2	b	28.442304	32.59014	31.405044	4.147835999999998	-0.036578304642606696	30.219948	2.073917999999999	-0.13205472399967788	
19A	2	b	33.182688	38.51562	34.960332	5.332932	-0.33093370484914564	35.55288	2.666466	-1.3642323024415683	
19A	4	a	39.108168	52.736772	48.588936	13.628604000000003	0.1904530685363519	45.626196	6.814302000000001	2.3181165798715044	
19A	2	b	54.514416	57.477156	55.106964	2.9627400000000037	-0.07919878453841989	55.699512	1.4813700000000019	-0.21453236861393377	
19A	2	b	62.810088	67.550472	66.365376	4.740383999999999	-0.12393508132067366	65.18028	2.3701919999999994	-0.5742531065495153	
19A	2	b	68.14302	80.586528	77.03124	12.443507999999994	-0.19382131052476526	74.0685	6.221753999999997	-1.2757673081788659	
19A	2	b	81.179076	86.512008	82.364172	5.332932	-0.1423591357960481	83.549268	2.666466	-0.6152258910015656	
19A	2	b	88.289652	104.880996	101.918256	16.591343999999992	-0.3940211274639118	96.585324	8.295671999999996	-7.974381861380291	
19A	2	b	105.473544	111.991572	109.028832	6.518028000000001	-0.25602117886690223	108.436284	3.2590140000000005	-1.4066743926249115	
19A	2	b	112.58412	119.694696	116.731956	7.110575999999995	-0.5099318871556893	116.139408	3.5552879999999973	-3.6281619372916154	
19A	2	b	120.287244	127.990368	122.064888	7.7031240000000025	-0.3864622273532845	123.842532	3.8515620000000013	-3.2796687026999054	
19A	2	b	129.768012	146.951904	133.3233	17.183892000000014	-0.4531348830608919	138.063684	8.591946000000007	-7.758023857927499	
19A	2	b	147.544452	151.692288	149.322096	4.147835999999984	-0.14117999368735656	149.322096	2.073917999999992	-0.46041340089206884	
19A	2	b	153.469932	159.98796	154.06248	6.518027999999987	-0.19046854418113046	156.432672	3.2590139999999934	-1.1107072096652109	
19A	2	b	161.765604	164.135796	161.765604	2.370192000000003	-0.0737915881314315	162.9507	1.1850960000000015	-0.1379059746254454	
19A	2	b	167.691084	191.393004	188.430264	23.70192	-0.4282710068753528	179.542044	11.85096	-8.168120577839517	
19A	2	b	193.763196	203.836512	200.873772	10.073316000000005	-0.5948484582851783	198.50358	5.036658000000003	-7.496663956871485	
19A	2	b	204.42906	212.132184	205.614156	7.7031240000000025	-0.6314230216310528	207.984348	3.8515620000000013	-6.05992187662875	
19A	2	b	212.724732	218.650212	216.28002	5.925480000000022	-0.47533966207080525	215.687472	2.962740000000011	-3.2129593579856426	
19A	2	b	219.24276	225.760788	220.427856	6.518027999999987	-0.46681519541597694	222.2055	3.2590139999999934	-3.4572480658866884	
19A	2	b	226.353336	232.871364	228.723528	6.518027999999987	-0.37722894189663436	229.316076	3.2590139999999934	-2.7201284579320126	
19A	2	b	233.463912	239.389392	235.241556	5.925479999999993	-0.26043004558071514	236.426652	2.9627399999999966	-1.2817018408660608	
19A	2	b	239.98194	242.352132	241.167036	2.370192000000003	-0.040250723607226924	241.167036	1.1850960000000015	-0.07414563436354149	
19A	2	b	244.129776	247.685064	244.129776	3.5552880000000187	-0.08220326187558458	245.90742	1.7776440000000093	-0.1555290558387583	
19A	2	b	250.647804	256.573284	254.203092	5.925479999999993	-0.0891048170526858	253.610544	2.9627399999999966	-0.40582062743276826	
19A	2	b	257.165832	258.943476	258.350928	1.7776439999999525	-0.02926048650219082	257.75838	0.8888219999999762	-0.03422111432135955	
19A	2	b	260.72112	262.498764	260.72112	1.7776440000000093	-0.03631228142216858	261.313668	0.8888220000000047	-0.0497010994541035	
19A	2	b	264.276408	266.054052	264.868956	1.7776440000000093	-0.03272495078988902	264.868956	0.8888220000000047	-0.05126915040585234	
19A	2	b	266.6466	269.016792	268.424244	2.3701920000000314	-0.05009683540443155	267.831696	1.1850960000000157	-0.04568451225040171	
19A	2	b	269.60934	277.312464	273.164628	7.7031240000000025	-0.28044320899572805	273.164628	3.8515620000000013	-1.807696206360308	
19A	2	b	277.905012	291.533616	285.015588	13.628603999999996	-0.5141462258490248	284.42304	6.814301999999998	-5.296145828933809	
19A	2	b	292.126164	301.606932	297.459096	9.480767999999955	-0.6529500587022978	296.866548	4.7403839999999775	-4.027973465468897	
19A	4	a	302.19948	305.754768	303.384576	3.5552880000000187	0.1990951356858126	303.977124	1.7776440000000093	0.7660269265963233	
19A	2	b	306.347316	308.717508	306.347316	2.3701920000000314	-0.15712054508908713	307.532412	1.1850960000000157	-0.3119413561520805	
19A	2	b	309.310056	320.568468	311.680248	11.258412000000021	-0.23882630297267138	314.642988	5.629206000000011	-2.8892038266318782	
19A	2	b	321.161016	327.679044	322.93866	6.518027999999958	-0.13850035903443736	324.123756	3.259013999999979	-0.9964918228266615	
19A	2	b	330.049236	347.825676	336.567264	17.77643999999998	-0.16377620219341216	338.937456	8.88821999999999	-2.338258958212851	
19A	2	b	348.418224	360.269184	352.56606	11.850959999999986	-0.1299456649397026	354.343704	5.925479999999993	-1.2344055837868904	
