										AB_Unfed#1_Anterograde_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
14A	4	a	502.949952	541.114176	534.299136	38.16422400000005	0.11486310089544616	522.032064	19.082112000000023	2.415790935602156	
14A	4	a	541.79568	549.292224	545.2032	7.496544000000085	0.02422094619848303	545.2032	3.7482720000000427	0.13091176299367246	
14A	4	a	551.336736	599.72352	587.456448	48.386784000000034	0.23963530982506387	575.189376	24.193392000000017	4.560073642037612	
15A	4	a	0.0	2.044512	0.681504	2.044512	0.007863778863071325	0.681504	1.022256	0.01036245766744337	
15A	4	a	4.089024	18.400608	4.089024	14.311583999999998	0.02079206670374667	10.904064	7.155791999999999	0.2432360201255499	
15A	4	a	19.082112	26.578656	24.534144	7.496544	0.028115486666220546	22.489632	3.748272	0.1552553956870154	
15A	4	a	27.26016	40.208736	35.438208	12.948576000000003	0.03467677602036057	33.393696	6.474288000000001	0.38411475732157696	
15A	4	a	40.89024	61.33536	51.794304	20.445120000000003	0.20318562232744042	51.1128	10.222560000000001	1.7603112990751328	
15A	2	b	63.379872	66.787392	66.105888	3.407519999999998	-0.017154746838407453	64.74288	1.703759999999999	-0.026543437931236924	
15A	4	a	72.239424	75.646944	72.239424	3.407520000000005	0.019527115212671475	73.602432	1.7037600000000026	0.025415736910848308	
15A	4	a	76.328448	78.37296	77.009952	2.0445120000000117	0.016152523843829147	77.009952	1.0222560000000058	0.02267221905690875	
15A	4	a	79.054464	84.506496	83.824992	5.452032000000003	0.01966194113317754	81.78048	2.7260160000000013	0.05855084609479211	
15A	4	a	90.640032	93.366048	92.684544	2.7260160000000013	0.011969690010484202	92.00304	1.3630080000000007	0.023024134722340994	
15A	4	a	100.862592	106.314624	102.907104	5.452031999999988	0.014834481828730928	103.588608	2.726015999999994	0.04497835437759656	
15A	4	a	109.04064	111.766656	109.04064	2.7260160000000013	0.005583011097333168	110.403648	1.3630080000000007	0.010312784102153527	
15A	4	a	112.44816	128.122752	119.2632	15.67459199999999	0.04868241928954209	119.944704	7.837295999999995	0.39202294676644756	
15A	4	a	128.804256	131.530272	129.48576	2.726015999999987	0.014086185938744222	130.167264	1.3630079999999936	0.03463675659622967	
15A	4	a	132.211776	134.256288	132.89328	2.044512000000026	0.021802666342380483	132.89328	1.022256000000013	0.03342877761739915	
15A	4	a	134.937792	149.93088	141.071328	14.993088	0.03592573921490705	142.434336	7.496544	0.41586969141258434	
15A	4	a	150.612384	162.197952	153.3384	11.585567999999995	0.033637827462044134	156.064416	5.7927839999999975	0.2460639429343079	
15A	4	a	162.879456	170.376	169.012992	7.496544	0.02457092696584784	166.286976	3.748272	0.11532241556037115	
15A	4	a	171.057504	174.465024	172.420512	3.407520000000005	0.023693078657247346	172.420512	1.7037600000000026	0.05878018847193078	
15A	4	a	175.146528	177.872544	175.146528	2.7260160000000155	0.021228652430517192	176.509536	1.3630080000000078	0.02458590795763238	
15A	4	a	178.554048	195.591648	184.687584	17.037599999999998	0.04180199513238825	186.732096	8.518799999999999	0.5938781319223112	
15A	4	a	196.273152	200.362176	196.954656	4.089023999999995	0.022690368233281744	198.317664	2.0445119999999974	0.06528448089417116	
15A	4	a	201.04368	205.814208	201.04368	4.770528000000013	0.012037501023656638	203.088192	2.3852640000000065	0.058659541923422376	
15A	4	a	206.495712	209.221728	206.495712	2.7260160000000155	0.011029828726027091	207.85872	1.3630080000000078	0.019103738449986363	
15A	4	a	209.903232	219.444288	216.036768	9.541055999999998	0.03119073071048173	214.67376	4.770527999999999	0.23850943204616015	
15A	4	a	220.125792	223.533312	220.807296	3.407520000000005	0.025786338373061657	221.4888	1.7037600000000026	0.058764556485434216	
15A	4	a	224.214816	231.029856	225.577824	6.815039999999982	0.02420654672813427	227.622336	3.407519999999991	0.12582792058084258	
15A	4	a	231.71136	238.5264	234.437376	6.815039999999982	0.03043321284601741	235.11888	3.407519999999991	0.17346657771626384	
15A	4	a	239.207904	241.93392	240.570912	2.726015999999987	0.02051082226050127	240.570912	1.3630079999999936	0.040748808282044746	
15A	4	a	243.978432	246.022944	243.978432	2.0445119999999974	0.020452629125009558	244.659936	1.0222559999999987	0.03216792770688226	
15A	4	a	246.704448	258.97152	251.474976	12.267071999999985	0.03285133202392254	252.837984	6.133535999999992	0.3657246427879879	
15A	4	a	259.653024	273.283104	271.920096	13.630079999999964	0.027216879790554538	266.468064	6.815039999999982	0.23961579981802672	
15A	4	a	273.964608	291.683712	278.053632	17.719104000000016	0.034772184218989644	282.82416	8.859552000000008	0.40099969468436747	
15A	4	a	292.365216	297.135744	293.728224	4.770528000000013	0.014068275573089428	294.409728	2.3852640000000065	0.052459440726457585	
15A	4	a	297.817248	300.543264	299.86176	2.7260160000000155	0.013377262974420656	299.180256	1.3630080000000078	0.020729767923699183	
15A	4	a	301.224768	311.447328	305.995296	10.222560000000044	0.03660817572295039	305.995296	5.111280000000022	0.252522798397141	
15A	4	a	312.128832	316.89936	315.536352	4.770528000000013	0.015238998449923491	314.173344	2.3852640000000065	0.04154944017427131	
15A	4	a	317.580864	320.30688	317.580864	2.7260159999999587	0.024415969672636928	318.943872	1.3630079999999793	0.038512636000594846	
15A	4	a	322.351392	326.440416	325.758912	4.089024000000052	0.019037482461795596	324.395904	2.044512000000026	0.0529439416163624	
15A	4	a	327.12192	333.255456	330.52944	6.133535999999992	0.022622501995714694	329.847936	3.066767999999996	0.10844404327009516	
15A	4	a	333.93696	348.930048	341.433504	14.993088	0.035805552519913464	341.433504	7.496544	0.4445420264391481	
15A	4	a	349.611552	372.101184	358.471104	22.489631999999972	0.10757239375278527	360.515616	11.244815999999986	1.4959314507313257	
15A	4	a	372.782688	395.27232	383.686752	22.489631999999972	0.04671549432706801	383.686752	11.244815999999986	0.6046034113598314	
15A	4	a	395.953824	398.67984	396.635328	2.7260160000000155	0.02011765151709688	397.316832	1.3630080000000078	0.04661001760222272	
15A	4	a	400.724352	425.258496	416.398944	24.53414399999997	0.06714515140183464	412.991424	12.267071999999985	1.1584565318085085	
15A	4	a	425.94	427.984512	427.303008	2.0445119999999974	0.018847332693551655	426.621504	1.0222559999999987	0.023153766477190252	
15A	4	a	428.666016	436.16256	434.118048	7.496543999999972	0.018474100645453184	432.073536	3.748271999999986	0.11536997514807934	
15A	4	a	436.844064	451.155648	447.066624	14.311583999999982	0.0266802745643151	443.659104	7.155791999999991	0.29590186979193744	
15A	4	a	451.837152	490.68288	475.008288	38.84572800000001	0.0768137937266804	470.919264	19.422864000000004	2.1303248783777935	
15A	4	a	494.771904	499.542432	494.771904	4.770528000000013	0.02299952475995637	496.816416	2.3852640000000065	0.05812569917476318	
15A	4	a	500.223936	509.764992	503.631456	9.541056000000026	0.018121507085955058	504.994464	4.770528000000013	0.13662958938749614	
15A	4	a	510.446496	515.217024	513.854016	4.770528000000013	0.019683128517269166	512.491008	2.3852640000000065	0.07258721090271614	
15A	4	a	515.898528	519.306048	516.580032	3.407519999999977	0.021810828660672854	517.261536	1.7037599999999884	0.047526154305610246	
15A	4	a	519.987552	532.936128	525.439584	12.948576000000003	0.030837578593643444	526.121088	6.474288000000001	0.23100206020309333	
15A	4	a	533.617632	549.973728	539.751168	16.356096000000093	0.03648680612836186	541.79568	8.178048000000047	0.5559427544708729	
15A	4	a	550.655232	575.87088	565.64832	25.2156480000001	0.033027575139755294	562.922304	12.60782400000005	0.7345929302848392	
15A	4	a	576.552384	579.2784	577.915392	2.7260160000000724	0.011390938638917047	577.915392	1.3630080000000362	0.026293267513618157	
15A	4	a	579.959904	599.72352	590.863968	19.763615999999956	0.11024443406410267	589.50096	9.881807999999978	1.4268005412880416	
16A	4	a	1.363008	11.585568	8.859552	10.22256	0.019894748295494757	6.133536	5.11128	0.16276336068162223	
16A	4	a	12.267072	15.674592	14.311584	3.40752	0.018051845746657857	13.63008	1.70376	0.03550424307825273	
16A	4	a	24.534144	40.89024	32.030688	16.356095999999997	0.054656014138215525	32.712192	8.178047999999999	0.6723008491664149	
16A	4	a	41.571744	66.105888	54.52032	24.53414399999999	0.4183891954450456	53.838816	12.267071999999995	4.227060059295441	
16A	4	a	66.787392	87.232512	74.283936	20.445120000000003	0.10842115098460292	77.009952	10.222560000000001	1.5405765104353892	
16A	4	a	87.914016	98.81808	94.729056	10.904063999999991	0.0370385344811317	93.366048	5.4520319999999955	0.22690953404785918	
16A	4	a	99.499584	117.900192	111.085152	18.400608000000005	0.026271884043483906	108.359136	9.200304000000003	0.40445070221343005	
16A	4	a	118.581696	121.307712	119.2632	2.7260160000000013	0.02831560209554529	119.944704	1.3630080000000007	0.07328407455645625	
16A	4	a	121.989216	134.256288	126.759744	12.267072000000013	0.04728708004672755	128.122752	6.1335360000000065	0.40933544013418954	
16A	4	a	134.937792	144.478848	141.752832	9.541055999999998	0.02596830557594787	139.70832	4.770527999999999	0.1660677596956125	
16A	4	a	145.160352	150.612384	148.567872	5.452032000000003	0.024141531383678805	147.886368	2.7260160000000013	0.09547600480926433	
16A	4	a	151.293888	177.872544	163.56096	26.578655999999995	0.040661935074397304	164.242464	13.289327999999998	0.8187501987799206	
16A	4	a	178.554048	198.999168	188.776608	20.445120000000003	0.06133385430068494	188.776608	10.222560000000001	0.8117918276594565	
16A	4	a	199.680672	214.67376	199.680672	14.993088	0.03747173466003706	207.177216	7.496544	0.4026430859409009	
16A	4	a	215.355264	218.08128	216.718272	2.726015999999987	0.021991887203645533	216.718272	1.3630079999999936	0.04924168227155934	
16A	4	a	218.762784	223.533312	220.807296	4.770527999999985	0.02551033985174378	220.807296	2.3852639999999923	0.07109623575512725	
16A	4	a	224.214816	228.985344	224.89632	4.770527999999985	0.01788362518896669	226.259328	2.3852639999999923	0.06349212753726452	
16A	4	a	229.666848	233.755872	231.71136	4.089024000000023	0.01811496078019803	231.71136	2.0445120000000117	0.037705293493194625	
16A	4	a	234.437376	238.5264	236.481888	4.089023999999995	0.02451851041364539	236.481888	2.0445119999999974	0.09786071925161854	
16A	4	a	239.207904	260.334528	251.474976	21.126623999999964	0.08118043288902954	249.430464	10.563311999999982	1.0526862274347106	
16A	4	a	261.016032	265.78656	263.060544	4.770528000000013	0.010435512335312591	263.060544	2.3852640000000065	0.04067758826062162	
16A	4	a	266.468064	273.964608	271.920096	7.496543999999972	0.03714828541605675	269.875584	3.748271999999986	0.18573595936758658	
16A	4	a	274.646112	280.098144	276.00912	5.452031999999974	0.023960295596406223	277.372128	2.726015999999987	0.08475710096995137	
16A	4	a	280.779648	291.683712	285.550176	10.904064000000005	0.02187486637790803	286.23168	5.452032000000003	0.18775504901979712	
16A	4	a	292.365216	300.543264	298.498752	8.178048000000047	0.03146881700830484	296.45424	4.089024000000023	0.15843710548838008	
16A	4	a	302.587776	326.440416	310.765824	23.852640000000008	0.06913114670248377	314.173344	11.926320000000004	1.2227131871076207	
16A	4	a	327.12192	335.299968	331.892448	8.17804799999999	0.02600366109860741	331.210944	4.089023999999995	0.14663802452462804	
16A	4	a	335.981472	342.796512	336.662976	6.81504000000001	0.027797747749273016	339.388992	3.407520000000005	0.1248997573446351	
16A	4	a	343.478016	346.885536	343.478016	3.407519999999977	0.01233738760676184	344.841024	1.7037599999999884	0.025564013741496527	
16A	2	b	351.656064	353.700576	353.019072	2.0445119999999974	-0.005067828235805427	352.337568	1.0222559999999987	-0.0077049943808639165	
16A	4	a	354.38208	388.45728	370.738176	34.07520000000005	0.2762791242681637	371.41968	17.037600000000026	5.515872961111997	
16A	4	a	389.138784	395.27232	393.227808	6.133535999999992	0.022007448557734177	391.8648	3.066767999999996	0.09607411751418127	
16A	4	a	395.953824	407.539392	400.724352	11.585568000000023	0.030804324430742547	401.405856	5.792784000000012	0.25627742610589443	
16A	4	a	408.220896	423.895488	418.443456	15.674592000000018	0.08739425528365685	415.71744	7.837296000000009	0.8789590255838523	
16A	4	a	424.576992	439.57008	430.029024	14.993088	0.03341123798199286	432.073536	7.496544	0.4443151402018729	
16A	4	a	440.251584	446.38512	440.933088	6.133535999999992	0.016228147086887912	442.9776	3.066767999999996	0.08443053672725753	
16A	4	a	452.518656	478.415808	470.919264	25.897152000000006	0.06674150058044526	465.467232	12.948576000000003	1.5973359122852857	
16A	4	a	479.097312	493.408896	488.638368	14.311584000000039	0.058663387353469654	485.912352	7.1557920000000195	0.6261841237790484	
16A	4	a	494.0904	512.491008	500.90544	18.400607999999977	0.026827046317202674	502.949952	9.200303999999988	0.3747572642315061	
16A	4	a	513.172512	519.306048	516.580032	6.133536000000049	0.0330667560531448	515.898528	3.0667680000000246	0.15115367587218176	
16A	4	a	519.987552	533.617632	526.121088	13.630079999999907	0.03632780724268447	526.802592	6.815039999999954	0.39432235429118867	
16A	4	a	534.299136	552.699744	547.247712	18.400608000000034	0.0703702442175802	543.158688	9.200304000000017	0.9356470673365914	
16A	4	a	553.381248	562.2408	554.062752	8.859552000000008	0.032676199373953496	557.470272	4.429776000000004	0.2441238795899725	
16A	4	a	562.922304	579.959904	567.692832	17.037599999999998	0.04343890500715886	571.100352	8.518799999999999	0.5946307235947584	
16A	4	a	580.641408	584.048928	581.322912	3.4075200000000905	0.025929747654520163	582.004416	1.7037600000000452	0.05658750684301084	
16A	4	a	584.730432	599.042016	593.589984	14.311584000000039	0.15529683102498248	591.545472	7.1557920000000195	1.9021156822521492	
17A	4	a	0.0	7.496544	0.0	7.496544	0.07670823262308968	3.40752	3.748272	0.3958835010030376	
17A	4	a	8.178048	26.578656	21.126624	18.400608	0.08282692779338197	17.0376	9.200304	1.018207209143579	
17A	4	a	27.26016	36.801216	29.986176	9.541055999999998	0.02831800710086818	32.030688	4.770527999999999	0.18284130689385714	
17A	4	a	41.571744	47.023776	43.616256	5.4520319999999955	0.043451488971808505	44.29776	2.7260159999999978	0.1997094634782942	
17A	4	a	49.749792	59.972352	55.883328	10.222560000000001	0.16239956107323117	54.52032	5.111280000000001	1.1176349960356045	
17A	4	a	62.016864	72.920928	68.1504	10.904064000000005	0.06468873822985022	67.468896	5.452032000000003	0.4292740718128748	
17A	4	a	78.37296	98.81808	82.461984	20.44511999999999	0.051571467645334046	88.59552	10.222559999999994	0.8176103351016171	
17A	4	a	99.499584	108.359136	101.544096	8.859552000000008	0.0379666270407748	103.588608	4.429776000000004	0.23370031989754358	
17A	4	a	111.085152	117.218688	113.811168	6.1335360000000065	0.02012570129002178	113.811168	3.0667680000000033	0.06488250427090858	
17A	4	a	117.900192	121.307712	119.2632	3.407519999999991	0.030655582755915844	119.2632	1.7037599999999955	0.07672875960467807	
17A	4	a	121.989216	139.026816	127.441248	17.037599999999998	0.05069396222337841	130.167264	8.518799999999999	0.6383384234177327	
17A	4	a	139.70832	143.797344	142.434336	4.089024000000023	0.021052176998666683	141.752832	2.0445120000000117	0.08073451505830187	
17A	4	a	144.478848	149.93088	148.567872	5.452032000000003	0.03307000399331761	147.204864	2.7260160000000013	0.10355372433713694	
17A	4	a	150.612384	180.59856	156.064416	29.986176	0.03674915551758806	165.605472	14.993088	0.6758854777712345	
17A	4	a	181.280064	186.732096	181.961568	5.452032000000003	0.027058048413402647	184.00608	2.7260160000000013	0.11201738226510494	
17A	4	a	187.4136	222.851808	212.629248	35.438208	0.041149077563549685	205.132704	17.719104	0.9769978847398387	
17A	4	a	223.533312	238.5264	235.11888	14.993088	0.021667013252581135	231.029856	7.496544	0.260907713571058	
17A	4	a	239.207904	241.93392	240.570912	2.726015999999987	0.027544806074996986	240.570912	1.3630079999999936	0.03709075832972886	
17A	4	a	242.615424	249.430464	243.296928	6.81504000000001	0.02079620705944807	246.022944	3.407520000000005	0.12162527752215035	
17A	4	a	250.111968	261.697536	256.927008	11.585568000000023	0.023015819621714062	255.564	5.792784000000012	0.21538641568072214	
17A	4	a	262.37904	268.512576	267.831072	6.133536000000049	0.010760516049469704	265.105056	3.0667680000000246	0.051382317823834955	
17A	4	a	269.19408	273.283104	271.920096	4.089023999999995	0.02474100569540405	271.238592	2.0445119999999974	0.04911557395432509	
17A	4	a	273.964608	293.04672	279.41664	19.082111999999995	0.024307312576581586	283.505664	9.541055999999998	0.34586948647937354	
17A	4	a	293.728224	321.669888	317.580864	27.941664000000003	0.0352045707748625	307.358304	13.970832000000001	0.6735961476492045	
17A	4	a	322.351392	348.930048	325.758912	26.578656000000024	0.03048445176667869	335.299968	13.289328000000012	0.5619447138890554	
17A	4	a	349.611552	352.337568	349.611552	2.7260159999999587	0.01590596456619009	350.97456	1.3630079999999793	0.014001838945830736	
17A	4	a	354.38208	370.056672	359.834112	15.674592000000018	0.08209810205141332	361.878624	7.837296000000009	0.9587422694162165	
17A	4	a	370.738176	385.04976	380.960736	14.311583999999982	0.036684495370264525	377.553216	7.155791999999991	0.41179400225529417	
17A	4	a	385.731264	395.27232	392.546304	9.54105599999997	0.02383267516441534	390.501792	4.770527999999985	0.1758465242044135	
17A	4	a	395.953824	398.67984	397.998336	2.7260160000000155	0.011031332194169297	397.316832	1.3630080000000078	0.022790206972087113	
17A	4	a	400.724352	407.539392	403.450368	6.81504000000001	0.018676567200815786	404.131872	3.407520000000005	0.07705077895299939	
17A	4	a	412.991424	429.34752	418.443456	16.35609599999998	0.05227263971415064	421.169472	8.17804799999999	0.7662971535823385	
17A	4	a	430.029024	442.296096	437.525568	12.267071999999985	0.05570859749369239	436.16256	6.133535999999992	0.5742012441111212	
17A	4	a	442.9776	493.408896	488.638368	50.43129600000003	0.0938701428026536	468.193248	25.215648000000016	4.063332453233528	
17A	4	a	494.0904	502.268448	494.771904	8.17804799999999	0.02138577301935074	498.179424	4.089023999999995	0.14386916176131126	
17A	4	a	502.949952	505.675968	503.631456	2.7260160000000155	0.014184891000419864	504.31296	1.3630080000000078	0.024609180822938503	
17A	4	a	506.357472	515.217024	508.401984	8.859552000000065	0.01636449457618694	510.446496	4.429776000000032	0.1157767886183465	
17A	4	a	515.898528	519.306048	517.261536	3.407519999999977	0.01772832521174572	517.261536	1.7037599999999884	0.03791656256479525	
17A	4	a	519.987552	526.802592	526.121088	6.815039999999954	0.023432256160500264	523.395072	3.407519999999977	0.128870551964813	
17A	4	a	528.847104	537.706656	531.57312	8.859552000000008	0.024912176411576947	532.936128	4.429776000000004	0.18621120573127514	
17A	4	a	538.38816	558.83328	546.566208	20.445119999999974	0.055622919743421484	548.61072	10.222559999999987	0.8914326728601331	
17A	4	a	559.514784	567.692832	560.877792	8.17804799999999	0.011932600029522344	563.603808	4.089023999999995	0.06041251296184735	
17A	2	b	569.737344	571.781856	569.737344	2.0445119999999406	-0.0061094745547431994	570.418848	1.0222559999999703	-0.010799495844058704	
17A	4	a	573.826368	576.552384	575.189376	2.7260159999999587	0.008170823710918373	575.189376	1.3630079999999793	0.018767235875166044	
17A	2	b	577.233888	581.322912	579.959904	4.089023999999995	-0.021782158293242038	579.2784	2.0445119999999974	-0.05281194911455822	
17A	2	b	582.004416	586.774944	583.367424	4.770528000000013	-0.02396929967766548	584.048928	2.3852640000000065	-0.0699678754913372	
17A	4	a	587.456448	599.72352	590.182464	12.267071999999985	0.1137494190767776	593.589984	6.133535999999992	1.1955132466185088	
18A	2	b	1.363008	6.133536	2.726016	4.7705280000000005	-0.03699067918588095	3.40752	2.3852640000000003	-0.1338301625373738	
18A	4	a	6.81504	23.85264	17.719104	17.0376	0.04585590450856625	14.993088	8.5188	0.6997150647330425	
18A	4	a	24.534144	34.0752	31.349184	9.541056000000001	0.04010919579089345	29.304672	4.7705280000000005	0.2977563107258602	
18A	4	a	34.756704	46.342272	38.845728	11.585568000000002	0.047689993315429335	40.208736	5.792784000000001	0.23624446933734722	
18A	4	a	47.023776	49.068288	47.023776	2.0445120000000045	0.007546631336957432	47.70528	1.0222560000000023	0.008642491230263949	
18A	4	a	49.749792	70.876416	53.157312	21.126624000000007	0.09794850635529628	59.972352	10.563312000000003	1.0722309473264118	
18A	4	a	71.55792	84.506496	77.009952	12.948576000000003	0.036915320214177205	77.691456	6.474288000000001	0.37347276087898706	
18A	4	a	86.551008	98.81808	96.773568	12.267071999999999	0.03623018549508217	92.684544	6.133535999999999	0.33148518165053664	
18A	4	a	99.499584	108.359136	106.996128	8.859552000000008	0.018991961290135917	103.588608	4.429776000000004	0.11139611975030339	
18A	4	a	113.129664	117.218688	113.811168	4.089023999999995	0.010693731662677841	115.174176	2.0445119999999974	0.03167758868891002	
18A	4	a	117.900192	124.715232	122.67072	6.815039999999996	0.029560294334784798	121.307712	3.407519999999998	0.15048738366545822	
18A	4	a	128.804256	136.3008	133.574784	7.496544	0.037055357107759423	132.211776	3.748272	0.16185156748237262	
18A	4	a	136.982304	139.026816	136.982304	2.0445119999999974	0.018463311779665537	137.663808	1.0222559999999987	0.030740744894484084	
18A	4	a	139.70832	143.797344	141.752832	4.089024000000023	0.017799769583701774	141.752832	2.0445120000000117	0.05755862497305686	
18A	4	a	144.478848	149.93088	148.567872	5.452032000000003	0.024082552682859637	147.204864	2.7260160000000013	0.06890720726814714	
18A	4	a	150.612384	155.382912	153.3384	4.770528000000013	0.020994108492686347	152.656896	2.3852640000000065	0.0887413770891109	
18A	4	a	156.064416	173.78352	156.74592	17.719104000000016	0.023299105170650147	164.923968	8.859552000000008	0.2472344495519646	
18A	4	a	174.465024	178.554048	175.146528	4.089023999999995	0.012535208356770244	176.509536	2.0445119999999974	0.03935528729158583	
18A	4	a	181.280064	194.22864	181.961568	12.948576000000003	0.02296544223491459	187.4136	6.474288000000001	0.17471140409442404	
18A	4	a	194.910144	198.999168	196.954656	4.089023999999995	0.012383344990791745	196.954656	2.0445119999999974	0.04125016905620621	
18A	4	a	201.04368	203.769696	201.04368	2.7260160000000155	0.012844940038124864	202.406688	1.3630080000000078	0.029293342553900037	
18A	4	a	204.4512	209.903232	207.177216	5.452032000000003	0.018784910183656023	207.177216	2.7260160000000013	0.08750378672346498	
18A	4	a	210.584736	218.762784	212.629248	8.178048000000018	0.02025818583789052	214.67376	4.089024000000009	0.14721215963119666	
18A	4	a	219.444288	222.851808	220.807296	3.407520000000005	0.016035988310343807	220.807296	1.7037600000000026	0.04477061198460136	
18A	4	a	224.89632	228.30384	225.577824	3.407520000000005	0.013478996507588326	226.259328	1.7037600000000026	0.031124972868895373	
18A	4	a	228.985344	233.755872	232.392864	4.770528000000013	0.020899024518476805	231.029856	2.3852640000000065	0.0656572853678491	
18A	4	a	234.437376	238.5264	235.800384	4.089023999999995	0.017880581067635903	236.481888	2.0445119999999974	0.06720670240825499	
18A	4	a	239.207904	243.296928	240.570912	4.089023999999995	0.015860506345007908	241.252416	2.0445119999999974	0.044958741631429266	
18A	4	a	243.978432	249.430464	244.659936	5.452032000000003	0.010116649035827763	246.704448	2.7260160000000013	0.04613176205532615	
18A	4	a	252.837984	269.19408	256.927008	16.35609599999998	0.020750440036516937	261.016032	8.17804799999999	0.2304870470165108	
18A	4	a	269.875584	273.964608	271.920096	4.089023999999995	0.020203863780089315	271.920096	2.0445119999999974	0.0611996023137677	
18A	4	a	276.00912	286.913184	276.00912	10.904064000000005	0.029015261266282732	281.461152	5.452032000000003	0.1735826348290947	
18A	4	a	288.957696	292.365216	288.957696	3.407519999999977	0.01639912128345178	290.320704	1.7037599999999884	0.027373157894937106	
18A	4	a	293.04672	295.091232	294.409728	2.0445119999999974	0.012533964534704789	293.728224	1.0222559999999987	0.01274414686946257	
18A	4	a	295.772736	300.543264	297.817248	4.770528000000013	0.022184995632648197	297.817248	2.3852640000000065	0.07197151182856804	
18A	4	a	301.224768	304.632288	303.950784	3.4075200000000336	0.012683646957509231	302.587776	1.7037600000000168	0.020498321435435063	
18A	4	a	305.313792	312.128832	310.765824	6.81504000000001	0.019275389458680348	308.721312	3.407520000000005	0.10916789697210988	
18A	4	a	312.810336	316.89936	315.536352	4.089023999999995	0.010305239307939251	314.854848	2.0445119999999974	0.030302355067289122	
18A	4	a	317.580864	322.351392	317.580864	4.770527999999956	0.03044238167914992	319.625376	2.385263999999978	0.05267868957360561	
18A	4	a	323.032896	335.299968	325.758912	12.267071999999985	0.024038686411754107	329.166432	6.133535999999992	0.19280378425824296	
18A	4	a	335.981472	340.752	336.662976	4.770528000000013	0.024554048655017202	338.025984	2.3852640000000065	0.06850517325883049	
18A	4	a	341.433504	348.930048	348.248544	7.496543999999972	0.015331627988463659	344.841024	3.748271999999986	0.07861220190918083	
18A	4	a	350.97456	355.063584	350.97456	4.089023999999995	0.006106905089878101	353.019072	2.0445119999999974	0.023491743523208597	
18A	4	a	357.108096	366.649152	362.560128	9.541056000000026	0.06577048855480783	361.878624	4.770528000000013	0.4761126840852454	
18A	4	a	367.330656	376.190208	371.41968	8.859552000000008	0.021260931360585378	371.41968	4.429776000000004	0.1418786172312297	
18A	4	a	376.871712	393.909312	383.686752	17.037599999999998	0.025675925820685563	385.04976	8.518799999999999	0.3261216884600866	
18A	4	a	396.635328	399.361344	397.998336	2.7260159999999587	0.025582645768039924	397.998336	1.3630079999999793	0.04346142876329839	
18A	4	a	402.08736	406.857888	403.450368	4.770528000000013	0.01761562125867977	404.131872	2.3852640000000065	0.03884364499129622	
18A	2	b	409.583904	412.30992	411.628416	2.7260159999999587	-0.020000175343152793	410.946912	1.3630079999999793	-0.020709801429541763	
18A	2	b	414.354432	421.850976	414.354432	7.4965440000000285	-0.01960509662473786	417.761952	3.7482720000000143	-0.10479245152241867	
18A	4	a	422.53248	442.296096	427.303008	19.763615999999956	0.04738532494173642	432.073536	9.881807999999978	0.7469731845444096	
18A	4	a	442.9776	446.38512	444.340608	3.407519999999977	0.018056316961980734	444.340608	1.7037599999999884	0.03643393590237887	
18A	4	a	447.066624	455.926176	452.518656	8.859552000000008	0.035939613463719766	451.155648	4.429776000000004	0.27763803571291434	
18A	4	a	456.60768	468.874752	464.104224	12.267071999999985	0.05696126202040108	462.741216	6.133535999999992	0.5871925420058997	
18A	4	a	470.919264	479.778816	477.0528	8.859552000000008	0.04406870410380592	475.008288	4.429776000000004	0.22891820728731938	
18A	4	a	480.46032	499.542432	487.27536	19.082111999999995	0.060433935314184395	490.001376	9.541055999999998	0.6800236242613631	
18A	4	a	500.223936	519.306048	516.580032	19.082112000000052	0.025643894637019993	509.764992	9.541056000000026	0.3907325051207616	
18A	4	a	519.987552	535.662144	531.57312	15.674591999999961	0.02952472662571326	527.484096	7.837295999999981	0.36252157775532234	
18A	4	a	536.343648	559.514784	552.01824	23.171135999999933	0.02430643119662046	547.929216	11.585567999999967	0.3740982041026259	
18A	4	a	560.196288	563.603808	561.559296	3.407519999999977	0.010360069695532048	561.559296	1.7037599999999884	0.020427578250343192	
18A	4	a	564.285312	569.05584	565.64832	4.770528000000013	0.018507804596023303	566.329824	2.3852640000000065	0.05753523985385628	
18A	4	a	569.737344	574.507872	572.46336	4.770528000000013	0.012137633758395938	571.781856	2.3852640000000065	0.03284312818036972	
18A	4	a	575.189376	579.959904	579.2784	4.770528000000013	0.01597230021702456	577.233888	2.3852640000000065	0.059768377107820736	
18A	4	a	580.641408	590.863968	581.322912	10.222560000000044	0.023190479317485524	585.411936	5.111280000000022	0.2309761474481885	
18A	4	a	591.545472	599.72352	596.997504	8.17804799999999	0.03398551265032068	595.634496	4.089023999999995	0.2537381993013541	
19A	2	b	0.0	6.133536	0.681504	6.133536	-0.05106665559511003	2.726016	3.066768	-0.22333679232337322	
19A	2	b	9.541056	14.311584	10.904064	4.7705280000000005	-0.011186873329875668	11.585568	2.3852640000000003	-0.045132172702970874	
19A	4	a	16.356096	18.400608	17.719104	2.0445119999999974	0.024071366686075013	17.0376	1.0222559999999987	0.040676594447323966	
19A	4	a	20.44512	30.66768	24.534144	10.222560000000001	0.05182882545797174	25.215648	5.111280000000001	0.3139128873472241	
