										AB_Unfed#4_Retrograde_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
2A	2	b	0.0	2.071992	0.0	2.071992	-1.880451381088319	0.690664	1.035996	-1.2750669468311928	
2A	2	b	2.762656	4.834648	3.45332	2.071992	-0.8234918807284544	3.45332	1.035996	-1.4555279032087896	
2A	2	b	6.90664	8.978632	8.287968	2.071991999999999	-0.679395753823524	7.597304	1.0359959999999995	-0.9204693495477816	
2A	2	b	9.669296	15.194608	14.503944	5.525312000000001	-1.2943301131921672	12.431952	2.7626560000000007	-4.957950630555494	
2A	2	b	15.885272	29.698552	18.647928	13.813279999999999	-2.083537913875034	22.791912	6.9066399999999994	-23.66306162875925	
2A	2	b	30.389216	35.223864	31.770544	4.834647999999998	-1.5311832501522744	32.461208	2.417323999999999	-5.702822861774944	
2A	2	b	37.295856	41.43984	40.058512	4.143983999999996	-1.0783033235314505	39.367848	2.071991999999998	-3.1759863969271223	
2A	2	b	42.130504	49.037144	45.583824	6.906639999999996	-2.3236376597641275	45.583824	3.453319999999998	-7.148326614423821	
2A	2	b	49.727808	52.490464	51.7998	2.762656	-1.0400992949103056	51.109136	1.381328	-1.986412989109688	
2A	2	b	54.562456	58.015776	55.943784	3.453320000000005	-1.508066208808092	55.943784	1.7266600000000025	-3.116127605849922	
2A	2	b	60.087768	63.541088	60.087768	3.453320000000005	-1.5649412444426893	61.469096	1.7266600000000025	-3.372960296196311	
2A	2	b	64.231752	66.994408	65.61308	2.762656000000007	-1.389583432558041	65.61308	1.3813280000000034	-2.5019304893316985	
2A	2	b	67.685072	72.51972	71.829056	4.834648000000001	-0.777471612992656	69.757064	2.4173240000000007	-3.090865144643306	
2A	2	b	75.282376	77.354368	76.663704	2.0719919999999945	-0.8158744298496963	75.97304	1.0359959999999973	-0.9843779510262483	
2A	2	b	78.045032	80.807688	79.42636	2.7626559999999927	-1.1082242477593454	79.42636	1.3813279999999963	-2.9006213271535124	
2A	2	b	86.333	89.78632	88.404992	3.453320000000005	-0.7376995172826746	87.714328	1.7266600000000025	-2.839499641516378	
2A	2	b	90.476984	93.23964	91.167648	2.7626559999999927	-0.5349106854692351	91.858312	1.3813279999999963	-1.1581135673118919	
2A	2	b	93.930304	98.074288	95.311632	4.143983999999989	-1.4674033574559147	96.002296	2.0719919999999945	-5.105398095654509	
2A	2	b	98.764952	103.5996	100.14628	4.834648000000001	-1.4504362751261795	100.836944	2.4173240000000007	-6.522811754589986	
2A	2	b	104.290264	108.434248	107.743584	4.143984000000003	-1.132077182700563	106.362256	2.0719920000000016	-3.0707780418296906	
2A	2	b	109.124912	111.196904	109.124912	2.0719920000000087	-1.2598743017905356	109.815576	1.0359960000000044	-0.9906771620143733	
