ROI ID,Total Intensity,Time,Frame Id
9A,1017949,14.221152,t025_0_1
10A,925035,14.221152,t025_0_1
11A,867331,14.221152,t025_0_1
12A,840653,14.221152,t025_0_1
13A,989428,14.221152,t025_0_1
14A,1022712,14.221152,t025_0_1
15A,964352,14.221152,t025_0_1
16A,785109,14.221152,t025_0_1
17A,793234,14.221152,t025_0_1
18A,581725,14.221152,t025_0_1
19A,686216,14.221152,t025_0_1
20A,260747,14.221152,t025_0_1
1A,1146353,14.8137,t026_0_1
2A,1317571,14.8137,t026_0_1
3A,1295261,14.8137,t026_0_1
4A,1375814,14.8137,t026_0_1
5A,919180,14.8137,t026_0_1
6A,638249,14.8137,t026_0_1
7A,565464,14.8137,t026_0_1
8A,694676,14.8137,t026_0_1
9A,1030482,14.8137,t026_0_1
10A,934006,14.8137,t026_0_1
11A,852269,14.8137,t026_0_1
12A,838398,14.8137,t026_0_1
13A,981423,14.8137,t026_0_1
14A,1003080,14.8137,t026_0_1
15A,957832,14.8137,t026_0_1
16A,764764,14.8137,t026_0_1
17A,768157,14.8137,t026_0_1
18A,569717,14.8137,t026_0_1
19A,694437,14.8137,t026_0_1
20A,260773,14.8137,t026_0_1
1A,1126394,15.406248,t027_0_1
2A,1324842,15.406248,t027_0_1
3A,1289494,15.406248,t027_0_1
4A,1397256,15.406248,t027_0_1
5A,940965,15.406248,t027_0_1
6A,636445,15.406248,t027_0_1
7A,554496,15.406248,t027_0_1
8A,673403,15.406248,t027_0_1
9A,1016460,15.406248,t027_0_1
10A,941604,15.406248,t027_0_1
11A,857960,15.406248,t027_0_1
12A,832782,15.406248,t027_0_1
13A,978265,15.406248,t027_0_1
14A,1015827,15.406248,t027_0_1
15A,967574,15.406248,t027_0_1
16A,761736,15.406248,t027_0_1
17A,779863,15.406248,t027_0_1
18A,571023,15.406248,t027_0_1
19A,689952,15.406248,t027_0_1
20A,261178,15.406248,t027_0_1
1A,1123977,15.998796,t028_0_1
2A,1313740,15.998796,t028_0_1
3A,1292037,15.998796,t028_0_1
4A,1369504,15.998796,t028_0_1
5A,945072,15.998796,t028_0_1
6A,643691,15.998796,t028_0_1
7A,555598,15.998796,t028_0_1
8A,656960,15.998796,t028_0_1
9A,1029066,15.998796,t028_0_1
10A,929963,15.998796,t028_0_1
11A,870549,15.998796,t028_0_1
12A,846759,15.998796,t028_0_1
13A,987754,15.998796,t028_0_1
14A,1008866,15.998796,t028_0_1
15A,963775,15.998796,t028_0_1
16A,761567,15.998796,t028_0_1
17A,774719,15.998796,t028_0_1
18A,586373,15.998796,t028_0_1
19A,685054,15.998796,t028_0_1
20A,260760,15.998796,t028_0_1
1A,1127039,16.591344,t029_0_1
2A,1324495,16.591344,t029_0_1
3A,1294593,16.591344,t029_0_1
4A,1373744,16.591344,t029_0_1
5A,967481,16.591344,t029_0_1
6A,654947,16.591344,t029_0_1
7A,559663,16.591344,t029_0_1
8A,636765,16.591344,t029_0_1
9A,1024791,16.591344,t029_0_1
10A,939526,16.591344,t029_0_1
11A,880774,16.591344,t029_0_1
12A,848495,16.591344,t029_0_1
13A,986622,16.591344,t029_0_1
14A,1022854,16.591344,t029_0_1
15A,956332,16.591344,t029_0_1
16A,772137,16.591344,t029_0_1
17A,793329,16.591344,t029_0_1
18A,581907,16.591344,t029_0_1
19A,696476,16.591344,t029_0_1
20A,261028,16.591344,t029_0_1
1A,1140348,17.183892,t030_0_1
2A,1337987,17.183892,t030_0_1
3A,1308384,17.183892,t030_0_1
4A,1392981,17.183892,t030_0_1
5A,1001606,17.183892,t030_0_1
6A,667378,17.183892,t030_0_1
7A,565460,17.183892,t030_0_1
8A,612649,17.183892,t030_0_1
9A,1042554,17.183892,t030_0_1
10A,950443,17.183892,t030_0_1
11A,886218,17.183892,t030_0_1
12A,852697,17.183892,t030_0_1
13A,992077,17.183892,t030_0_1
14A,1023919,17.183892,t030_0_1
15A,954596,17.183892,t030_0_1
16A,774209,17.183892,t030_0_1
