ROI ID,Total Intensity,Time,Frame Id
2A,4257419,15.998796,t028_0_1
3A,3323671,15.998796,t028_0_1
4A,2301811,15.998796,t028_0_1
5A,1029458,15.998796,t028_0_1
6A,786945,15.998796,t028_0_1
7A,802289,15.998796,t028_0_1
8A,989700,15.998796,t028_0_1
9A,1371254,15.998796,t028_0_1
10A,1172957,15.998796,t028_0_1
11A,1250363,15.998796,t028_0_1
12A,1239657,15.998796,t028_0_1
13A,1121385,15.998796,t028_0_1
14A,884461,15.998796,t028_0_1
15A,578823,15.998796,t028_0_1
16A,630455,15.998796,t028_0_1
17A,365396,15.998796,t028_0_1
18A,317725,15.998796,t028_0_1
19A,339680,15.998796,t028_0_1
20A,373477,15.998796,t028_0_1
1A,4505481,16.591344,t029_0_1
2A,4305853,16.591344,t029_0_1
3A,3363108,16.591344,t029_0_1
4A,1959463,16.591344,t029_0_1
5A,1064992,16.591344,t029_0_1
6A,808666,16.591344,t029_0_1
7A,794481,16.591344,t029_0_1
8A,950473,16.591344,t029_0_1
9A,1413830,16.591344,t029_0_1
10A,1178477,16.591344,t029_0_1
11A,1251669,16.591344,t029_0_1
12A,1219816,16.591344,t029_0_1
13A,1129236,16.591344,t029_0_1
14A,879408,16.591344,t029_0_1
15A,580905,16.591344,t029_0_1
16A,632237,16.591344,t029_0_1
17A,363582,16.591344,t029_0_1
18A,317593,16.591344,t029_0_1
19A,338397,16.591344,t029_0_1
20A,376463,16.591344,t029_0_1
1A,4602037,17.183892,t030_0_1
2A,4354302,17.183892,t030_0_1
3A,3417792,17.183892,t030_0_1
4A,1659770,17.183892,t030_0_1
5A,1138495,17.183892,t030_0_1
6A,871291,17.183892,t030_0_1
7A,785368,17.183892,t030_0_1
8A,937574,17.183892,t030_0_1
9A,1443797,17.183892,t030_0_1
10A,1173338,17.183892,t030_0_1
11A,1235679,17.183892,t030_0_1
12A,1242147,17.183892,t030_0_1
13A,1130184,17.183892,t030_0_1
14A,885781,17.183892,t030_0_1
15A,583119,17.183892,t030_0_1
16A,634335,17.183892,t030_0_1
17A,367961,17.183892,t030_0_1
18A,318500,17.183892,t030_0_1
19A,344152,17.183892,t030_0_1
20A,377695,17.183892,t030_0_1
1A,4634257,17.77644,t031_0_1
2A,4332463,17.77644,t031_0_1
3A,3415719,17.77644,t031_0_1
4A,1527648,17.77644,t031_0_1
5A,1219929,17.77644,t031_0_1
6A,925585,17.77644,t031_0_1
7A,765534,17.77644,t031_0_1
8A,915212,17.77644,t031_0_1
9A,1473467,17.77644,t031_0_1
10A,1186588,17.77644,t031_0_1
11A,1228960,17.77644,t031_0_1
12A,1246456,17.77644,t031_0_1
13A,1128492,17.77644,t031_0_1
14A,884520,17.77644,t031_0_1
15A,581743,17.77644,t031_0_1
16A,626963,17.77644,t031_0_1
17A,366500,17.77644,t031_0_1
18A,317425,17.77644,t031_0_1
19A,339126,17.77644,t031_0_1
20A,375971,17.77644,t031_0_1
1A,4661158,18.368988,t032_0_1
2A,4362269,18.368988,t032_0_1
3A,3214066,18.368988,t032_0_1
4A,1510587,18.368988,t032_0_1
5A,1321271,18.368988,t032_0_1
6A,962594,18.368988,t032_0_1
7A,762898,18.368988,t032_0_1
8A,913993,18.368988,t032_0_1
9A,1514869,18.368988,t032_0_1
10A,1200222,18.368988,t032_0_1
11A,1241989,18.368988,t032_0_1
12A,1249912,18.368988,t032_0_1
13A,1125708,18.368988,t032_0_1
14A,892666,18.368988,t032_0_1
15A,581196,18.368988,t032_0_1
16A,629452,18.368988,t032_0_1
17A,369565,18.368988,t032_0_1
18A,317574,18.368988,t032_0_1
19A,336541,18.368988,t032_0_1
20A,379517,18.368988,t032_0_1
1A,4695430,18.961536,t033_0_1
2A,4376957,18.961536,t033_0_1
3A,2516142,18.961536,t033_0_1
4A,1619551,18.961536,t033_0_1
5A,1428008,18.961536,t033_0_1
6A,1009862,18.961536,t033_0_1
7A,761024,18.961536,t033_0_1
8A,895011,18.961536,t033_0_1
9A,1545514,18.961536,t033_0_1
10A,1206846,18.961536,t033_0_1
11A,1239020,18.961536,t033_0_1
12A,1226988,18.961536,t033_0_1
13A,1125920,18.961536,t033_0_1
14A,884627,18.961536,t033_0_1
15A,581484,18.961536,t033_0_1
16A,633084,18.961536,t033_0_1
17A,368551,18.961536,t033_0_1
18A,318609,18.961536,t033_0_1
19A,340678,18.961536,t033_0_1
20A,377380,18.961536,t033_0_1
1A,4724147,19.554084,t034_0_1
2A,4380446,19.554084,t034_0_1
3A,2131185,19.554084,t034_0_1
4A,1783271,19.554084,t034_0_1
5A,1525157,19.554084,t034_0_1
6A,1079674,19.554084,t034_0_1
7A,790715,19.554084,t034_0_1
8A,898121,19.554084,t034_0_1
9A,1579665,19.554084,t034_0_1
10A,1206133,19.554084,t034_0_1
11A,1234688,19.554084,t034_0_1
12A,1230678,19.554084,t034_0_1
13A,1128400,19.554084,t034_0_1
14A,884995,19.554084,t034_0_1
15A,578952,19.554084,t034_0_1
16A,627930,19.554084,t034_0_1
17A,370734,19.554084,t034_0_1
18A,316079,19.554084,t034_0_1
19A,342853,19.554084,t034_0_1
20A,378337,19.554084,t034_0_1
1A,4747334,20.146632,t035_0_1
2A,4327334,20.146632,t035_0_1
3A,1956830,20.146632,t035_0_1
4A,1970109,20.146632,t035_0_1
5A,1617976,20.146632,t035_0_1
6A,1111785,20.146632,t035_0_1
7A,782795,20.146632,t035_0_1
8A,901668,20.146632,t035_0_1
9A,1571752,20.146632,t035_0_1
10A,1238970,20.146632,t035_0_1
11A,1223829,20.146632,t035_0_1
12A,1246949,20.146632,t035_0_1
13A,1118649,20.146632,t035_0_1
14A,891504,20.146632,t035_0_1
15A,583540,20.146632,t035_0_1
16A,632085,20.146632,t035_0_1
17A,372382,20.146632,t035_0_1
18A,320010,20.146632,t035_0_1
19A,339597,20.146632,t035_0_1
20A,379929,20.146632,t035_0_1
1A,4788103,20.73918,t036_0_1
2A,3836275,20.73918,t036_0_1
3A,1907362,20.73918,t036_0_1
4A,2174560,20.73918,t036_0_1
5A,1681427,20.73918,t036_0_1
6A,1151739,20.73918,t036_0_1
7A,806989,20.73918,t036_0_1
8A,909298,20.73918,t036_0_1
9A,1540956,20.73918,t036_0_1
10A,1266009,20.73918,t036_0_1
11A,1235444,20.73918,t036_0_1
12A,1250571,20.73918,t036_0_1
13A,1126278,20.73918,t036_0_1
14A,880647,20.73918,t036_0_1
15A,580654,20.73918,t036_0_1
16A,632400,20.73918,t036_0_1
17A,366396,20.73918,t036_0_1
18A,316459,20.73918,t036_0_1
19A,338128,20.73918,t036_0_1
20A,375226,20.73918,t036_0_1
1A,4795590,21.331728,t037_0_1
2A,3245503,21.331728,t037_0_1
3A,2029622,21.331728,t037_0_1
4A,2359025,21.331728,t037_0_1
5A,1731340,21.331728,t037_0_1
6A,1163513,21.331728,t037_0_1
7A,820193,21.331728,t037_0_1
8A,912731,21.331728,t037_0_1
9A,1444471,21.331728,t037_0_1
10A,1351131,21.331728,t037_0_1
11A,1227316,21.331728,t037_0_1
12A,1253156,21.331728,t037_0_1
13A,1134854,21.331728,t037_0_1
14A,886055,21.331728,t037_0_1
15A,577310,21.331728,t037_0_1
16A,623763,21.331728,t037_0_1
17A,366634,21.331728,t037_0_1
18A,317019,21.331728,t037_0_1
19A,340207,21.331728,t037_0_1
20A,376837,21.331728,t037_0_1
1A,4800529,21.924276,t038_0_1
2A,2566647,21.924276,t038_0_1
3A,2238905,21.924276,t038_0_1
4A,2491225,21.924276,t038_0_1
5A,1756924,21.924276,t038_0_1
6A,1182432,21.924276,t038_0_1
7A,817101,21.924276,t038_0_1
8A,919664,21.924276,t038_0_1
9A,1389946,21.924276,t038_0_1
10A,1423313,21.924276,t038_0_1
11A,1241135,21.924276,t038_0_1
